"No.","Time","Source","PHY","Protocol","Length","Delta time (\302\265s end to start)","SN","NESN","More Data","Event counter"
"4784","7.455","16:79:8c:6f:db:ba","LE 1M","LE LL","38","136\302\265s","","","","0"
"4789","7.476","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","15405\302\265s","","","","0"
"4790","7.476","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","366\302\265s","","","","0"
"4791","7.477","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","366\302\265s","","","","0"
"4798","7.486","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2932\302\265s","","","","0"
"4799","7.486","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4800","7.486","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4804","7.498","4d:be:63:3e:45:54","LE 1M","LE LL","25","1067\302\265s","","","","0"
"4805","7.499","4d:be:63:3e:45:54","LE 1M","LE LL","25","368\302\265s","","","","0"
"4806","7.500","4d:be:63:3e:45:54","LE 1M","LE LL","25","368\302\265s","","","","0"
"4813","7.508","59:65:2f:65:e4:21","LE 1M","LE LL","24","1044\302\265s","","","","0"
"4814","7.508","59:65:2f:65:e4:21","LE 1M","LE LL","24","368\302\265s","","","","0"
"4815","7.509","59:65:2f:65:e4:21","LE 1M","LE LL","24","368\302\265s","","","","0"
"4819","7.514","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","914\302\265s","","","","0"
"4820","7.515","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4821","7.515","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4828","7.524","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","1355\302\265s","","","","0"
"4829","7.524","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"4830","7.525","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"4837","7.541","59:51:34:3a:99:17","LE 1M","LE LL","21","2452\302\265s","","","","0"
"4838","7.542","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"4839","7.543","59:51:34:3a:99:17","LE 1M","LE LL","21","504\302\265s","","","","0"
"4846","7.569","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","10524\302\265s","","","","0"
"4847","7.570","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4848","7.570","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4849","7.575","f6:d8:c7:99:93:35","LE 1M","LE LL","14","4104\302\265s","","","","0"
"4850","7.575","f6:d8:c7:99:93:35","LE 1M","LE LL","14","132\302\265s","","","","0"
"4851","7.575","f6:d8:c7:99:93:35","LE 1M","LE LL","14","132\302\265s","","","","0"
"4861","7.593","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1656\302\265s","","","","0"
"4862","7.594","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"4863","7.594","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4867","7.606","55:01:2a:98:35:1d","LE 1M","LE LL","23","2167\302\265s","","","","0"
"4868","7.608","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","1254\302\265s","","","","0"
"4869","7.608","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"4882","7.642","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","8548\302\265s","","","","0"
"4883","7.642","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4884","7.643","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4885","7.656","16:79:cc:6c:ea:aa","LE 1M","LE LL","40","13290\302\265s","","","","0"
"4886","7.666","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9438\302\265s","","","","0"
"4887","7.666","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4888","7.673","7c:89:95:02:84:47","LE 1M","LE LL","24","5896\302\265s","","","","0"
"4889","7.673","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"4890","7.674","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"4902","7.714","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","656\302\265s","","","","0"
"4909","7.725","59:51:34:3a:99:17","LE 1M","LE LL","21","956\302\265s","","","","0"
"4910","7.726","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"4911","7.726","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"4915","7.738","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","8804\302\265s","","","","0"
"4916","7.739","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","239\302\265s","","","","0"
"4917","7.739","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4924","7.746","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","1905\302\265s","","","","0"
"4930","7.762","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","3026\302\265s","","","","0"
"4931","7.762","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4932","7.763","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4933","7.773","4d:be:63:3e:45:54","LE 1M","LE LL","25","10421\302\265s","","","","0"
"4934","7.774","4d:be:63:3e:45:54","LE 1M","LE LL","25","368\302\265s","","","","0"
"4935","7.775","4d:be:63:3e:45:54","LE 1M","LE LL","25","368\302\265s","","","","0"
"4939","7.789","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4798\302\265s","","","","0"
"4940","7.790","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4941","7.790","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4942","7.793","55:01:2a:98:35:1d","LE 1M","LE LL","23","2588\302\265s","","","","0"
"4943","7.796","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","2404\302\265s","","","","0"
"4944","7.796","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"4965","7.859","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9280\302\265s","","","","0"
"4966","7.860","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4967","7.860","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4971","7.871","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","5173\302\265s","","","","0"
"4972","7.881","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","10093\302\265s","","","","0"
"4973","7.881","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"4977","7.892","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","3871\302\265s","","","","0"
"4978","7.892","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"4979","7.893","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"4983","7.906","59:51:34:3a:99:17","LE 1M","LE LL","21","3600\302\265s","","","","0"
"4986","7.907","59:51:34:3a:99:17","LE 1M","LE LL","21","138\302\265s","","","","0"
"4987","7.908","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"4998","7.928","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","11569\302\265s","","","","0"
"5009","7.956","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","3942\302\265s","","","","0"
"5010","7.956","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5011","7.976","16:79:cc:6c:ea:8a","LE 1M","LE LL","36","18918\302\265s","","","","0"
"5013","7.986","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1057\302\265s","","","","0"
"5020","8.013","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9182\302\265s","","","","0"
"5021","8.014","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5022","8.014","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5026","8.018","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","1229\302\265s","","","","0"
"5027","8.019","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","366\302\265s","","","","0"
"5030","8.020","63:3d:4c:ce:2d:f0","LE 1M","LE LL","24","132\302\265s","","","","0"
"5034","8.037","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1507\302\265s","","","","0"
"5035","8.037","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5036","8.038","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5046","8.066","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","12352\302\265s","","","","0"
"5047","8.067","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"5051","8.079","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","2405\302\265s","","","","0"
"5052","8.088","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","8647\302\265s","","","","0"
"5053","8.089","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5054","8.089","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","239\302\265s","","","","0"
"5055","8.090","59:51:34:3a:99:17","LE 1M","LE LL","21","865\302\265s","","","","0"
"5056","8.091","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5057","8.091","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5066","8.115","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1864\302\265s","","","","0"
"5076","8.137","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1356\302\265s","","","","0"
"5077","8.137","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5078","8.138","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5088","8.162","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","842\302\265s","","","","0"
"5089","8.163","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"5091","8.166","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1773\302\265s","","","","0"
"5092","8.166","55:01:2e:98:35:1d","LE 1M","LE LL","23","205\302\265s","","","","0"
"5093","8.166","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","199\302\265s","","","","0"
"5094","8.168","55:01:2a:98:35:1d","LE 1M","LE LL","23","909\302\265s","","","","0"
"5100","8.187","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","3358\302\265s","","","","0"
"5101","8.188","06:79:cc:4c:ea:ea","LE 1M","LE LL","36","137\302\265s","","","","0"
"5102","8.189","c7:67:27:7f:8a:dd","LE 1M","LE LL","14","281\302\265s","","","","0"
"5106","8.196","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4658\302\265s","","","","0"
"5107","8.196","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5108","8.196","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5118","8.223","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2311\302\265s","","","","0"
"5119","8.224","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5120","8.224","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5132","8.246","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4066\302\265s","","","","0"
"5142","8.271","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","3141\302\265s","","","","0"
"5144","8.274","59:51:34:3a:99:17","LE 1M","LE LL","21","2187\302\265s","","","","0"
"5145","8.274","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5146","8.291","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","16359\302\265s","","","","0"
"5149","8.293","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","804\302\265s","","","","0"
"5150","8.295","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1344\302\265s","","","","0"
"5151","8.295","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5161","8.319","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","3312\302\265s","","","","0"
"5162","8.320","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5163","8.320","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5176","8.341","7d:1c:43:f0:f1:ab","LE 1M","LE LL","20","1182\302\265s","","","","0"
"5177","8.350","55:01:2a:98:35:0d","LE 1M","LE LL","23","8456\302\265s","","","","0"
"5178","8.350","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","197\302\265s","","","","0"
"5179","8.351","55:01:2a:98:35:1d","LE 1M","LE LL","23","911\302\265s","","","","0"
"5191","8.378","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1150\302\265s","","","","0"
"5192","8.379","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5193","8.379","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5197","8.403","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","10515\302\265s","","","","0"
"5198","8.404","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5199","8.404","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5215","8.453","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9858\302\265s","","","","0"
"5216","8.454","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5217","8.454","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5221","8.461","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","3347\302\265s","","","","0"
"5222","8.461","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5223","8.462","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5228","8.479","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2066\302\265s","","","","0"
"5229","8.479","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5233","8.504","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","3180\302\265s","","","","0"
"5234","8.505","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5235","8.505","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5236","8.507","7c:89:95:02:84:47","LE 1M","LE LL","24","1094\302\265s","","","","0"
"5237","8.507","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"5238","8.508","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"5244","8.522","7d:1c:43:f0:f1:ab","LE 1M","LE LL","20","2747\302\265s","","","","0"
"5245","8.527","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4735\302\265s","","","","0"
"5246","8.528","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5250","8.535","55:01:2a:98:35:1d","LE 1M","LE LL","23","2494\302\265s","","","","0"
"5257","8.554","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","184\302\265s","","","","0"
"5258","8.554","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","239\302\265s","","","","0"
"5264","8.578","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","301\302\265s","","","","0"
"5268","8.599","59:65:2f:65:e4:21","LE 1M","LE LL","24","19284\302\265s","","","","0"
"5269","8.600","59:65:2f:65:e4:21","LE 1M","LE LL","24","368\302\265s","","","","0"
"5271","8.601","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","206\302\265s","","","","0"
"5272","8.601","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5273","8.601","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5279","8.607","16:79:d4:6c:ea:aa","LE 1M","LE LL","36","339\302\265s","","","","0"
"5283","8.615","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","4088\302\265s","","","","0"
"5284","8.616","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"5285","8.616","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","369\302\265s","","","","0"
"5289","8.629","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","6652\302\265s","","","","0"
"5290","8.630","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5291","8.630","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5295","8.639","59:51:34:3a:99:17","LE 1M","LE LL","21","3617\302\265s","","","","0"
"5298","8.640","59:51:34:3a:99:17","LE 1M","LE LL","21","138\302\265s","","","","0"
"5299","8.640","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5300","8.643","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","2719\302\265s","","","","0"
"5301","8.644","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5302","8.645","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5303","8.652","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","6943\302\265s","","","","0"
"5304","8.652","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5305","8.653","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5318","8.679","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9423\302\265s","","","","0"
"5319","8.680","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5320","8.680","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5327","8.703","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","13027\302\265s","","","","0"
"5328","8.704","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5329","8.704","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5330","8.712","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","7674\302\265s","","","","0"
"5332","8.713","16:7a:cc:6c:ab:2a","LE 1M","LE LL","36","137\302\265s","","","","0"
"5333","8.714","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","468\302\265s","","","","0"
"5334","8.714","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"5335","8.715","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"5348","8.750","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","5298\302\265s","","","","0"
"5360","8.772","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","3917\302\265s","","","","0"
"5361","8.772","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5362","8.773","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","239\302\265s","","","","0"
"5366","8.778","7c:89:95:02:84:47","LE 1M","LE LL","24","1632\302\265s","","","","0"
"5367","8.778","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"5368","8.779","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"5372","8.793","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4792\302\265s","","","","0"
"5373","8.794","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5374","8.794","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5377","8.820","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","21546\302\265s","","","","0"
"5378","8.823","59:51:34:3a:99:17","LE 1M","LE LL","21","2117\302\265s","","","","0"
"5380","8.823","59:51:34:3a:99:17","LE 1M","LE LL","21","150\302\265s","","","","0"
"5383","8.828","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","3826\302\265s","","","","0"
"5385","8.829","7e:c0:d2:57:a4:a9","LE 1M","LE LL","27","150\302\265s","","","","0"
"5386","8.830","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","132\302\265s","","","","0"
"5387","8.830","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5388","8.838","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","7723\302\265s","","","","0"
"5389","8.839","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","366\302\265s","","","","0"
"5391","8.846","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","448\302\265s","","","","0"
"5392","8.846","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5393","8.846","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5405","8.871","59:65:2f:65:e4:21","LE 1M","LE LL","24","4892\302\265s","","","","0"
"5406","8.872","59:65:2f:65:e4:21","LE 1M","LE LL","24","368\302\265s","","","","0"
"5408","8.875","4d:be:63:3e:45:54","LE 1M","LE LL","25","1348\302\265s","","","","0"
"5409","8.875","4d:be:63:3e:45:54","LE 1M","LE LL","25","368\302\265s","","","","0"
"5415","8.893","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","9819\302\265s","","","","0"
"5416","8.894","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"5417","8.894","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","283\302\265s","","","","0"
"5418","8.895","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5419","8.895","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5432","8.936","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9182\302\265s","","","","0"
"5433","8.936","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5434","8.936","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5441","8.950","e4:56:24:51:15:42","LE 1M","LE LL","14","3682\302\265s","","","","0"
"5442","8.950","e4:56:24:51:15:42","LE 1M","LE LL","14","132\302\265s","","","","0"
"5443","8.951","e4:56:24:51:15:42","LE 1M","LE LL","14","132\302\265s","","","","0"
"5465","8.988","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","165\302\265s","","","","0"
"5467","8.991","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2957\302\265s","","","","0"
"5468","8.991","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5475","9.006","59:51:34:3a:99:17","LE 1M","LE LL","21","2435\302\265s","","","","0"
"5476","9.007","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5477","9.008","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5478","9.012","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4125\302\265s","","","","0"
"5479","9.012","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5480","9.013","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5481","9.017","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","4299\302\265s","","","","0"
"5482","9.018","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5483","9.019","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5484","9.022","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","3049\302\265s","","","","0"
"5490","9.036","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","8533\302\265s","","","","0"
"5491","9.036","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5492","9.036","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5496","9.052","7c:89:95:02:84:47","LE 1M","LE LL","24","824\302\265s","","","","0"
"5497","9.052","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"5498","9.053","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"5502","9.063","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4226\302\265s","","","","0"
"5503","9.064","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5504","9.064","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5505","9.064","f1:20:d7:e1:2b:a7","LE 1M","LE LL","14","85\302\265s","","","","0"
"5506","9.065","f1:20:d7:e1:2b:a7","LE 1M","LE LL","14","132\302\265s","","","","0"
"5507","9.065","f1:20:d7:e1:2b:a7","LE 1M","LE LL","14","132\302\265s","","","","0"
"5511","9.071","7d:1c:43:f0:f1:ab","LE 1M","LE LL","20","2544\302\265s","","","","0"
"5514","9.083","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","5045\302\265s","","","","0"
"5515","9.084","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5516","9.084","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5523","9.095","55:01:2a:98:35:1d","LE 1M","LE LL","23","4973\302\265s","","","","0"
"5526","9.113","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","5014\302\265s","","","","0"
"5528","9.115","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","366\302\265s","","","","0"
"5535","9.138","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1654\302\265s","","","","0"
"5536","9.139","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5537","9.139","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5538","9.143","59:65:2f:65:e4:21","LE 1M","LE LL","24","3426\302\265s","","","","0"
"5539","9.143","59:65:2f:65:e4:21","LE 1M","LE LL","24","368\302\265s","","","","0"
"5544","9.162","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","7308\302\265s","","","","0"
"5545","9.162","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5546","9.163","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5547","9.166","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","3390\302\265s","","","","0"
"5548","9.167","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"5549","9.168","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"5558","9.190","59:51:34:3a:99:17","LE 1M","LE LL","21","5046\302\265s","","","","0"
"5561","9.207","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","6666\302\265s","","","","0"
"5563","9.207","7e:c0:d2:57:a4:a9","LE 1M","LE LL","27","150\302\265s","","","","0"
"5576","9.234","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5577","9.234","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5584","9.252","7d:1c:43:f0:f1:ab","LE 1M","LE LL","20","14367\302\265s","","","","0"
"5586","9.258","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4222\302\265s","","","","0"
"5603","9.285","55:01:2a:98:35:1d","LE 1M","LE LL","23","4581\302\265s","","","","0"
